test_loss,test_acc,test_auc,test_macro_f1,test_micro_f1,test_prec,test_rec,train_size,iteration
0.5521506249904633,0.8406417012214661,0.8659603476524353,0.44538187980651855,0.8406417012214661,0.8406417012214661,0.8406417012214661,450,7
0.570646983385086,0.8299465179443359,0.8640452265739441,0.4336021602153778,0.8299465179443359,0.8299465179443359,0.8299465179443359,450,8
0.6018897831439972,0.8363636374473572,0.8416792035102845,0.5112047255039215,0.8363636374473572,0.8363636374473572,0.8363636374473572,450,9
0.6303755581378937,0.8320855617523193,0.8352548241615295,0.43493176698684693,0.8320855617523193,0.8320855617523193,0.8320855617523193,500,0
0.4789821028709412,0.8288770198822022,0.870219612121582,0.46049293875694275,0.8288770198822022,0.8288770198822022,0.8288770198822022,500,1
0.550618702173233,0.8299465298652648,0.8428147792816162,0.4346705675125122,0.8299465298652648,0.8299465298652648,0.8299465298652648,500,2
0.5965969026088714,0.8331550836563111,0.843705701828003,0.4702130675315857,0.8331550836563111,0.8331550836563111,0.8331550836563111,500,3
0.48260239958763124,0.8288769960403443,0.8939696311950683,0.4572048246860504,0.8288769960403443,0.8288769960403443,0.8288769960403443,500,4
0.5337221384048462,0.8363636374473572,0.8617879509925842,0.42457039952278136,0.8363636374473572,0.8363636374473572,0.8363636374473572,500,5
0.6057291626930237,0.840641713142395,0.8539489030838012,0.5454601287841797,0.840641713142395,0.840641713142395,0.840641713142395,500,6
0.5489396154880524,0.840641713142395,0.8589657068252563,0.47265778183937074,0.840641713142395,0.840641713142395,0.840641713142395,500,7
0.5149629473686218,0.8438502669334411,0.8668787837028503,0.43567516207695006,0.8438502669334411,0.8438502669334411,0.8438502669334411,500,8
0.5656103432178498,0.8299465179443359,0.8747560143470764,0.48964136838912964,0.8299465179443359,0.8299465179443359,0.8299465179443359,500,9
0.5721469044685363,0.8491978645324707,0.8540556907653809,0.5046066999435425,0.8491978645324707,0.8491978645324707,0.8491978645324707,550,0
0.44989125728607177,0.8459893226623535,0.8978116750717163,0.47552040219306946,0.8459893226623535,0.8459893226623535,0.8459893226623535,550,1
0.5769748508930206,0.8427807331085205,0.8648852348327637,0.5116978645324707,0.8427807331085205,0.8427807331085205,0.8427807331085205,550,2
0.6100549817085266,0.8278074860572815,0.83406001329422,0.4898093521595001,0.8278074860572815,0.8278074860572815,0.8278074860572815,550,3
0.4704545557498932,0.848128342628479,0.867507004737854,0.46405898332595824,0.848128342628479,0.848128342628479,0.848128342628479,550,4
0.5589399397373199,0.8534759402275085,0.8956068634986878,0.4682339012622833,0.8534759402275085,0.8534759402275085,0.8534759402275085,550,5
0.6056504011154175,0.8556149721145629,0.8615902543067933,0.5660968065261841,0.8556149721145629,0.8556149721145629,0.8556149721145629,550,6
0.4940867185592651,0.8417112231254578,0.8659732818603516,0.47194125652313235,0.8417112231254578,0.8417112231254578,0.8417112231254578,550,7
0.524261075258255,0.8171123027801513,0.8362938523292541,0.4572367548942566,0.8171123027801513,0.8171123027801513,0.8171123027801513,550,8
0.5376867353916168,0.8545454621315003,0.8719149470329285,0.476784759759903,0.8545454621315003,0.8545454621315003,0.8545454621315003,550,9
0.5778867959976196,0.8224599003791809,0.8586920022964477,0.45962796807289125,0.8224599003791809,0.8224599003791809,0.8224599003791809,600,0
0.4813142538070679,0.8470588207244873,0.8635177850723267,0.47381352782249453,0.8470588207244873,0.8470588207244873,0.8470588207244873,600,1
0.4543030858039856,0.8459892988204956,0.8712826251983643,0.45156591534614565,0.8459892988204956,0.8459892988204956,0.8459892988204956,600,2
0.5996122241020203,0.848128342628479,0.8632091641426086,0.4796768128871918,0.848128342628479,0.848128342628479,0.848128342628479,600,3
0.48188900351524355,0.8267379641532898,0.8863851189613342,0.5024403154850006,0.8267379641532898,0.8267379641532898,0.8267379641532898,600,4
0.5800277948379516,0.8545454621315003,0.8864621758460999,0.54669349193573,0.8545454621315003,0.8545454621315003,0.8545454621315003,600,5
0.5775415539741516,0.8427807450294494,0.8841672539710999,0.5061743140220643,0.8427807450294494,0.8427807450294494,0.8427807450294494,600,6
0.49883474707603453,0.8374331593513489,0.8461058616638184,0.47425734996795654,0.8374331593513489,0.8374331593513489,0.8374331593513489,600,7
0.6084945619106292,0.848128342628479,0.8511151432991028,0.5119468152523041,0.848128342628479,0.848128342628479,0.848128342628479,600,8
0.5935266315937042,0.8406417012214661,0.857760775089264,0.4680384576320648,0.8406417012214661,0.8406417012214661,0.8406417012214661,600,9
0.46004998087883,0.8491978645324707,0.8608454823493957,0.4745823800563812,0.8491978645324707,0.8491978645324707,0.8491978645324707,650,0
0.5139552474021911,0.8427807450294494,0.8733215093612671,0.47187088131904603,0.8427807450294494,0.8427807450294494,0.8427807450294494,650,1
0.5115413248538971,0.8641711235046386,0.8545678496360779,0.4937156796455383,0.8641711235046386,0.8641711235046386,0.8641711235046386,650,2
0.5308228731155396,0.83743314743042,0.8553488254547119,0.4612224459648132,0.83743314743042,0.83743314743042,0.83743314743042,650,3
0.5477002799510956,0.8427807569503785,0.8478599548339844,0.45779027938842776,0.8427807569503785,0.8427807569503785,0.8427807569503785,650,4
0.5048227548599243,0.8385026931762696,0.8642149567604065,0.4731304407119751,0.8385026931762696,0.8385026931762696,0.8385026931762696,650,5
0.5164744555950165,0.8491978645324707,0.847194230556488,0.4792274057865143,0.8491978645324707,0.8491978645324707,0.8491978645324707,650,6
0.4353628396987915,0.8267379641532898,0.8719037890434265,0.4445121169090271,0.8267379641532898,0.8267379641532898,0.8267379641532898,650,7
0.5018625855445862,0.8470588088035583,0.8786184430122376,0.4499974250793457,0.8470588088035583,0.8470588088035583,0.8470588088035583,650,8
0.4831689357757568,0.8459892988204956,0.8853721737861633,0.47464237213134763,0.8459892988204956,0.8459892988204956,0.8459892988204956,650,9
0.5117224752902985,0.8609625577926636,0.8271158099174499,0.5267112612724304,0.8609625577926636,0.8609625577926636,0.8609625577926636,700,0
0.554201728105545,0.8438502669334411,0.8652571201324463,0.4948716342449188,0.8438502669334411,0.8438502669334411,0.8438502669334411,700,1
0.45343493223190307,0.8352941155433655,0.8762473821640014,0.482488340139389,0.8352941155433655,0.8352941155433655,0.8352941155433655,700,2
0.4701467752456665,0.8352941155433655,0.8712825894355773,0.43838077783584595,0.8352941155433655,0.8352941155433655,0.8352941155433655,700,3
0.6134215593338013,0.8267379641532898,0.8092480301856995,0.4562626242637634,0.8267379641532898,0.8267379641532898,0.8267379641532898,700,4
0.6509381771087647,0.8427807569503785,0.8723685264587402,0.47586392164230346,0.8427807569503785,0.8427807569503785,0.8427807569503785,700,5
0.5607873618602752,0.8299465298652648,0.8711123108863831,0.46329412460327146,0.8299465298652648,0.8299465298652648,0.8299465298652648,700,6
0.572575968503952,0.8502673625946044,0.7686285257339478,0.4839478969573975,0.8502673625946044,0.8502673625946044,0.8502673625946044,700,7
0.4382388234138489,0.8534759402275085,0.8798025369644165,0.476563435792923,0.8534759402275085,0.8534759402275085,0.8534759402275085,700,8
0.43965073823928835,0.8385026693344116,0.8843714118003845,0.43173648715019225,0.8385026693344116,0.8385026693344116,0.8385026693344116,700,9
