test_loss,test_acc,test_auc,test_macro_f1,test_micro_f1,test_prec,test_rec,train_size,iteration
1.0302928924560546,0.611956524848938,0.6754038453102111,0.4196581065654755,0.611956524848938,0.611956524848938,0.611956524848938,100,0
1.1663347244262696,0.5760869383811951,0.5533249497413635,0.33129856586456297,0.5760869383811951,0.5760869383811951,0.5760869383811951,100,1
1.2614079356193542,0.581521725654602,0.6150744378566741,0.34132894575595857,0.581521725654602,0.581521725654602,0.581521725654602,100,2
1.1572040915489197,0.595652163028717,0.7069095015525818,0.3675781607627869,0.595652163028717,0.595652163028717,0.595652163028717,100,3
1.013747787475586,0.583695650100708,0.6247563898563385,0.3301586151123047,0.583695650100708,0.583695650100708,0.583695650100708,100,4
0.9996063232421875,0.576086950302124,0.6202551364898682,0.33079501092433927,0.576086950302124,0.576086950302124,0.576086950302124,100,5
0.9404234766960144,0.577173912525177,0.653020691871643,0.375123655796051,0.577173912525177,0.577173912525177,0.577173912525177,100,6
0.9819687724113464,0.595652174949646,0.6179839372634888,0.3422388553619385,0.595652174949646,0.595652174949646,0.595652174949646,100,7
1.0389989972114564,0.558695662021637,0.5581451773643493,0.30719623863697054,0.558695662021637,0.558695662021637,0.558695662021637,100,8
1.1706534147262573,0.585869550704956,0.6197321772575378,0.3631995409727097,0.585869550704956,0.585869550704956,0.585869550704956,100,9
1.1851644039154052,0.588043463230133,0.6553320765495301,0.3959268003702164,0.588043463230133,0.588043463230133,0.588043463230133,150,0
0.964881706237793,0.576086950302124,0.670077919960022,0.3833702504634857,0.576086950302124,0.576086950302124,0.576086950302124,150,1
1.0501147270202638,0.5717391312122345,0.6762622237205506,0.40759541392326354,0.5717391312122345,0.5717391312122345,0.5717391312122345,150,2
1.1577706217765809,0.598913049697876,0.6933589220046997,0.43518524169921874,0.598913049697876,0.598913049697876,0.598913049697876,150,3
0.965986716747284,0.618478262424469,0.7451003789901733,0.42952210307121275,0.618478262424469,0.618478262424469,0.618478262424469,150,4
1.0634826302528382,0.5717391192913055,0.6602252185344696,0.3581962466239929,0.5717391192913055,0.5717391192913055,0.5717391192913055,150,5
1.0377673149108886,0.604347825050354,0.7012140989303589,0.4300979018211365,0.604347825050354,0.604347825050354,0.604347825050354,150,6
0.9926578640937805,0.5793478131294251,0.6740093350410461,0.34421778917312623,0.5793478131294251,0.5793478131294251,0.5793478131294251,150,7
0.8793010234832763,0.602173900604248,0.6731923818588257,0.4089270353317261,0.602173900604248,0.602173900604248,0.602173900604248,150,8
1.0576700448989869,0.610869574546814,0.7056631565093994,0.42429686784744264,0.610869574546814,0.610869574546814,0.610869574546814,150,9
1.0028663873672485,0.607608687877655,0.6964755296707154,0.3961795151233673,0.607608687877655,0.607608687877655,0.607608687877655,200,0
1.04524884223938,0.584782600402832,0.6339503109455109,0.3335121512413025,0.584782600402832,0.584782600402832,0.584782600402832,200,1
1.0371915459632874,0.59673912525177,0.6715797185897827,0.36029336750507357,0.59673912525177,0.59673912525177,0.59673912525177,200,2
0.9775463461875915,0.6141304254531861,0.6958246231079102,0.39791539311408997,0.6141304254531861,0.6141304254531861,0.6141304254531861,200,3
